TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2150875	AT5G15130	AT5G15130.1	protein_coding	member of WRKY Transcription Factor; Group II-b; contribute to basal immunity. The mRNA is cell-to-cell mobile.	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 72; ATWRKY72; WRKY DNA-BINDING PROTEIN 72; WRKY72	 nucleus, DNA-binding transcription factor activity, cell-to-cell mobile RNA, defense response, nucleus, regulation of transcription, DNA-templated, root, sequence-specific DNA binding	false
Gene:4515101830	AT4G12020	AT4G12020.2	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.	ATWRKY19; MAPK/ERK KINASE KINASE 4; MAPKKK11; MEKK4; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 11; WRKY19	 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6530296484	AT1G64790	AT1G64790.2	protein_coding	ILITHYIA (ILA) is a HEAT repeat protein involved in plant immunity. The gene is also involved in systemic acquired resistance induced by P. syringae expressing avrRps4. Loss-of-function mutants of ILA caused pleiotropic defects in the mutant plants. The mutant plants are smaller in size and the leaves are serrated and yellow to light green in color. Required for bacterium-triggered stomatal closure.	GCN1; GENERAL CONTROL NON-DEREPRESSIBLE 1; ILA; ILITHYIA; NON-RESPONDING TO OXYLIPINS 7; NOXY7	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cytosol, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, cultured plant cell, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, inflorescence meristem, innate immune response, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, positive regulation of kinase activity, protein kinase binding, protein kinase regulator activity, regulation of translation, ribosome binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:6532551740	AT4G12020	AT4G12020.10	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:2024202	AT1G03830	AT1G03830.1	protein_coding	Assembles liquid?liquid phase separation (LLPS)-driven condensates within   the nucleus to protect against infection and autoimmunity.  Pseudo-GTPase which sequesters catalytically active   GBPL3 under basal conditions but is displaced by GBPL3 LLPS when it enters the   nucleus following immune cues to drive the formation of unique membraneless   organelles.	GBPL1; GUANYLATE-BINDING PROTEIN-LIKE 1	 nucleus, GTP binding, GTPase activity, carpel, collective leaf structure, flower, flower pedicel, flowering stage, guard cell, hypocotyl, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, root, seed, sepal, shoot apex, vascular leaf	false
Gene:6532549666	AT1G61380	AT1G61380.2	protein_coding	Encodes a membrane localized S-domain receptor kinase that is involved in lipopolysaccharide (LPS) sensing. SD1-29 detected LPS of Pseudomonas and Xanthomonas species for which it serves as a microbe associated molecular pattern triggering innate immunity. Loses of function mutants are hyper susceptible to P.syringae.		 ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, detection of lipopolysaccharide, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response, leaf apex, leaf lamina base, lipopolysaccharide-mediated signaling pathway, mature plant embryo stage, pattern recognition receptor activity, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, recognition of pollen, root, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin protein ligase binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532555964	AT5G60120	AT5G60120.4	protein_coding	AP2 family transcription factor that is involved in regulation of flowering and innate immunity.Interacts with CRY1 and CRY2 during flowering as part of a regulatory circuit including FT and CO. TOE1/TOE2 are also targets of MiR172b repression and functions in regulation of innate immunity via repression of FLS.		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of gene expression, negative regulation of innate immune response, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2039637	AT2G27250	AT2G27250.1	protein_coding	One of the three CLAVATA genes controlling the size of the shoot apical meristem (SAM) in Arabidopsis.  Belongs to a large gene family called CLE for CLAVATA3/ESR-related.  Encodes a stem cell-specific protein CLV3 presumed to be a precursor of a secreted peptide hormone.  The deduced ORF encodes a 96-amino acid protein with an 18-amino acid N-terminal signal peptide.  The functional form of CLV3 (MCLV3) was first reported to be a posttranscriptionally modified 12-amino acid peptide, in which two of the three prolines were modified to hydroxyproline (Ito et al., Science 2006, 313:842; Kondo et al., Science 2006, 313:845).  Ohyama et al. (2009) later reported that the active mature CLV3 is a 13-amino-acid arabinosylated glycopeptide (Nature Chemical Biology, 5:578).  CLV3 binds the ectodomain of the CLAVATA1 (CLV1) receptor-kinase. Regulates shoot and floral meristem development. Required for CLAVATA1 receptor-like kinase assembly into a signaling complex that includes KAPP and a Rho-related protein.  It restricts its own domain of expression, the central zone (CZ) of the shoot apical meristem (SAM), by preventing differentiation of peripheral zone cells, which surround the CZ, into CZ cells and restricts overall SAM size by a separate, long-range effect on cell division rate. CLE domain of CLV3 is sufficient for function. Results obtained from whole seedlings challenge the concept that the immune receptor FLS2 perceives the meristematic regulatory peptide CLV3p in mesophyll, seedlings, and SAM cells and that CLV3p contributes to SAM immunity against bacterial infection (PMID:22923673).	ATCLV3; CLAVATA3; CLV3	 mitochondrion, NOT pattern recognition receptor signaling pathway, apical meristem, apoplast, cell differentiation, cell-cell signaling involved in cell fate commitment, cellular component organization, central zone, extracellular region, flower meristem, innate immune response, maintenance of meristem identity, meristem development, mitochondrion, protein binding, receptor serine/threonine kinase binding, regulation of meristem structural organization, signal transduction, signaling receptor binding	true
Gene:2126703	AT4G31020	AT4G31020.1	protein_coding	Encodes a de-S-acylation enzyme which specifically reduces protein S-acylation levels of five immunity-related proteins.	ABAPT8; ABHD17 (ALPHA/BETA HYDROLASE DOMAIN-CONTAINING PROTEIN 17)-LIKE ACYL PROTEIN THIOESTERASE 8	 extracellular region, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005714575	AT3G01500	AT3G01500.2	protein_coding	Encodes a putative beta-carbonic anhydrase betaCA1.  Together with betaCA4 (At1g70410) regulates CO2-controlled stomatal movements in guard cells, as well as attenuates immunity. Differential CA gene expression in response to changing atmospheric CO2 conditions contribute to altered disease resistance levels. Activated by OXS2 under the treatment of salt.	CA1; CARBONIC ANHYDRASE 1; DEG10	 chloroplast, chloroplast stroma, thylakoid, chloroplast thylakoid membrane, chloroplast envelope, apoplast, defense response to bacterium, fruit, cotyledon, vascular leaf, juvenile vascular leaf, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, apoplast, carbon utilization, carbonate dehydratase activity, carpel, cauline leaf, chloroplast, chloroplast envelope, chloroplast stroma, chloroplast thylakoid membrane, collective leaf structure, cotyledon, cytoplasm, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, negative regulation of stomatal complex development, petal, petal differentiation and expansion stage, petiole, photosynthesis, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, regulation of stomatal movement, response to carbon dioxide, response to cold, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, stromule, thylakoid, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
Gene:6532546663	AT3G45430	AT3G45430.3	protein_coding	Extracellular ATP transmembrane receptor involved in innate immunity.	P2-TYPE PURINERGIC RECEPTOR 2; P2K2	 chloroplast, ATP binding, G protein-coupled purinergic nucleotide receptor activity, LP.12 twelve leaves visible stage, PAMP-triggered immunity signalling pathway, chloroplast, collective leaf structure, defense response to bacterium, defense response to oomycetes, kinase activity, petal differentiation and expansion stage, petiole, plasma membrane, protein binding, protein phosphorylation, protein self-association, protein serine kinase activity, root, sepal, shoot apex, shoot system, transmembrane receptor protein serine/threonine kinase activity, vascular leaf	false
Gene:2076065	AT3G23820	AT3G23820.1	protein_coding	Encodes a UDP-D-glucuronate 4-epimerase involved in pectin biosynthesis in the cell wall and affects cell wall integrity and immunity to fungi and bacteria. The mRNA is cell-to-cell mobile.	GAE6; UDP-D-GLUCURONATE 4-EPIMERASE 6	 Golgi apparatus, Golgi trans cisterna, Golgi apparatus, Golgi trans cisterna, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, UDP-glucuronate 4-epimerase activity, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, defense response to Gram-negative bacterium, defense response to fungus, endosome, flower, flower pedicel, flowering stage, fruit, galacturonate biosynthetic process, guard cell, hypocotyl, inflorescence, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, trans-Golgi network, vascular leaf, vascular leaf senescent stage	true
Gene:2081505	AT3G11840	AT3G11840.1	protein_coding	Encodes a U-box-domain-containing E3 ubiquitin ligase that acts as a negative regulator of PAMP-triggered immunity.	PLANT U-BOX 24; PUB24	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cotyledon vascular system, defense response, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mesophyll, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo cotyledonary stage, pollen, protein autoubiquitination, protein ubiquitination, respiratory burst involved in defense response, response to chitin, root, sepal, shoot apex, stamen, stem, ubiquitin-protein transferase activity, vascular leaf, vascular leaf senescent stage	true
Gene:1006227856	AT4G31020	AT4G31020.2	protein_coding	Encodes a de-S-acylation enzyme which specifically reduces protein S-acylation levels of five immunity-related proteins.	ABAPT8; ABHD17 (ALPHA/BETA HYDROLASE DOMAIN-CONTAINING PROTEIN 17)-LIKE ACYL PROTEIN THIOESTERASE 8	 extracellular region, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2081724	AT3G62600	AT3G62600.1	protein_coding	J domain protein localized in ER lumen. Can partially compensate for the growth defect in jem1 scj1 mutant yeast. Forms a complex SDF2-ERdj3B-BiP that is required for the proper accumulation of the surface-exposed leucine-rich repeat receptor kinases EFR.  EFR is involved in PAMP (pathogen associated molecular patterns) triggered immunity.	ATERDJ3B; ERDJ3B	 cytoplasm, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein folding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, unfolded protein binding, vascular leaf, vascular leaf senescent stage	true
